wavelength,readnoise,dark_counts,sky_counts,target_counts,total_counts
1070.4252,0,0.58183,8.1066e-08,3.9208,4.5026
1070.4351,0,0.58183,8.1094e-08,3.9217,4.5035
1070.4450,0,0.58183,8.1121e-08,3.9225,4.5044
1070.4549,0,0.58183,8.1148e-08,3.9234,4.5052
1070.4648,0,0.58183,8.1176e-08,3.9243,4.5061
1070.4747,0,0.58183,8.1203e-08,3.9252,4.507
1070.4846,0,0.58183,8.1231e-08,3.926,4.5079
1070.4945,0,0.58183,8.1259e-08,3.9269,4.5087
1070.5044,0,0.58183,8.1287e-08,3.9278,4.5096
1070.5143,0,0.58183,8.1315e-08,3.9287,4.5105
1070.5242,0,0.58183,8.1343e-08,3.9295,4.5114
1070.5341,0,0.58183,8.1372e-08,3.9304,4.5123
1070.5440,0,0.58183,8.14e-08,3.9313,4.5131
1070.5539,0,0.58183,8.1429e-08,3.9322,4.514
1070.5638,0,0.58183,8.1457e-08,3.9331,4.5149
1070.5737,0,0.58183,8.1486e-08,3.934,4.5158
1070.5836,0,0.58183,8.1515e-08,3.9348,4.5167
1070.5935,0,0.58183,8.1544e-08,3.9357,4.5176
1070.6034,0,0.58183,8.1573e-08,3.9366,4.5184
1070.6133,0,0.58183,8.1602e-08,3.9375,4.5193
1070.6232,0,0.58183,8.1632e-08,3.9384,4.5202
1070.6331,0,0.58183,8.1661e-08,3.9393,4.5211
1070.6430,0,0.58183,8.169e-08,3.9401,4.522
1070.6529,0,0.58183,8.172e-08,3.941,4.5229
1070.6628,0,0.58183,8.1749e-08,3.9419,4.5237
1070.6727,0,0.58183,8.1779e-08,3.9428,4.5246
1070.6826,0,0.58183,8.1808e-08,3.9437,4.5255
1070.6925,0,0.58183,8.1838e-08,3.9446,4.5264
1070.7024,0,0.58183,8.1868e-08,3.9454,4.5273
1070.7123,0,0.58183,8.1897e-08,3.9463,4.5281
1070.7222,0,0.58183,8.1927e-08,3.9472,4.529
1070.7321,0,0.58183,8.1957e-08,3.9481,4.5299
1070.7420,0,0.58183,8.1987e-08,3.949,4.5308
1070.7519,0,0.58183,8.2017e-08,3.9499,4.5317
1070.7618,0,0.58183,8.2047e-08,3.9507,4.5326
1070.7717,0,0.58183,8.2078e-08,3.9516,4.5334
1070.7816,0,0.58183,8.2108e-08,3.9525,4.5343
1070.7915,0,0.58183,8.2138e-08,3.9534,4.5352
1070.8014,0,0.58183,8.2169e-08,3.9543,4.5361
1070.8113,0,0.58183,8.2199e-08,3.9551,4.537
1070.8212,0,0.58183,8.223e-08,3.956,4.5379
1070.8311,0,0.58183,8.226e-08,3.9569,4.5387
1070.8410,0,0.58183,8.2291e-08,3.9578,4.5396
1070.8509,0,0.58183,8.2322e-08,3.9587,4.5405
1070.8608,0,0.58183,8.2352e-08,3.9596,4.5414
1070.8707,0,0.58183,8.2383e-08,3.9604,4.5423
1070.8806,0,0.58183,8.2414e-08,3.9613,4.5432
1070.8905,0,0.58183,8.2445e-08,3.9622,4.544
1070.9004,0,0.58183,8.2476e-08,3.9631,4.5449
1070.9103,0,0.58183,8.2507e-08,3.964,4.5458
1070.9202,0,0.58183,8.2539e-08,3.9649,4.5467
1070.9301,0,0.58183,8.257e-08,3.9657,4.5476
1070.9400,0,0.58183,8.2601e-08,3.9666,4.5484
1070.9499,0,0.58183,8.2633e-08,3.9675,4.5493
1070.9598,0,0.58183,8.2664e-08,3.9684,4.5502
1070.9697,0,0.58183,8.2696e-08,3.9693,4.5511
1070.9796,0,0.58183,8.2727e-08,3.9701,4.552
1070.9895,0,0.58183,8.2759e-08,3.971,4.5529
1070.9994,0,0.58183,8.2791e-08,3.9719,4.5538
1071.0093,0,0.58183,8.2822e-08,3.9731,4.5549
1071.0192,0,0.58183,8.2854e-08,3.9743,4.5561
1071.0291,0,0.58183,8.2886e-08,3.9755,4.5574
1071.0390,0,0.58183,8.2918e-08,3.9767,4.5586
1071.0489,0,0.58183,8.295e-08,3.978,4.5598
1071.0588,0,0.58183,8.2983e-08,3.9792,4.561
1071.0687,0,0.58183,8.3015e-08,3.9804,4.5622
1071.0786,0,0.58183,8.3047e-08,3.9816,4.5634
1071.0885,0,0.58183,8.308e-08,3.9828,4.5646
1071.0984,0,0.58183,8.3112e-08,3.984,4.5659
1071.1083,0,0.58183,8.3144e-08,3.9852,4.5671
1071.1182,0,0.58183,8.3177e-08,3.9865,4.5683
1071.1281,0,0.58183,8.321e-08,3.9877,4.5695
1071.1380,0,0.58183,8.3242e-08,3.9889,4.5707
1071.1479,0,0.58183,8.3275e-08,3.9901,4.5719
1071.1578,0,0.58183,8.3308e-08,3.9913,4.5731
1071.1677,0,0.58183,8.3341e-08,3.9925,4.5743
1071.1776,0,0.58183,8.3374e-08,3.9937,4.5756
1071.1875,0,0.58183,8.3407e-08,3.9949,4.5768
1071.1974,0,0.58183,8.344e-08,3.9962,4.578
1071.2073,0,0.58183,8.3473e-08,3.9974,4.5792
1071.2172,0,0.58183,8.3507e-08,3.9986,4.5804
1071.2271,0,0.58183,8.354e-08,3.9998,4.5816
1071.2370,0,0.58183,8.3573e-08,4.001,4.5828
1071.2469,0,0.58183,8.3607e-08,4.0022,4.5841
1071.2568,0,0.58183,8.364e-08,4.0034,4.5853
1071.2667,0,0.58183,8.3674e-08,4.0047,4.5865
1071.2766,0,0.58183,8.3707e-08,4.0059,4.5877
1071.2865,0,0.58183,8.3741e-08,4.0071,4.5889
1071.2964,0,0.58183,8.3775e-08,4.0083,4.5901
1071.3063,0,0.58183,8.3809e-08,4.0095,4.5913
1071.3162,0,0.58183,8.3843e-08,4.0107,4.5925
1071.3261,0,0.58183,8.3877e-08,4.0119,4.5938
1071.3360,0,0.58183,8.3911e-08,4.0131,4.595
1071.3459,0,0.58183,8.3945e-08,4.0144,4.5962
1071.3558,0,0.58183,8.3979e-08,4.0156,4.5974
1071.3657,0,0.58183,8.4014e-08,4.0168,4.5986
1071.3756,0,0.58183,8.4048e-08,4.018,4.5998
1071.3855,0,0.58183,8.4082e-08,4.0192,4.601
1071.3954,0,0.58183,8.4117e-08,4.0204,4.6022
1071.4053,0,0.58183,8.4151e-08,4.0216,4.6035
1071.4152,0,0.58183,8.4186e-08,4.0228,4.6047
1071.4251,0,0.58183,8.4221e-08,4.0241,4.6059
1071.4350,0,0.58183,8.4255e-08,4.0253,4.6071
1071.4449,0,0.58183,8.429e-08,4.0265,4.6083
1071.4548,0,0.58183,8.4325e-08,4.0277,4.6095
1071.4647,0,0.58183,8.436e-08,4.0289,4.6107
1071.4746,0,0.58183,8.4396e-08,4.0301,4.6119
1071.4845,0,0.58183,8.4431e-08,4.0313,4.6132
1071.4944,0,0.58183,8.4466e-08,4.0325,4.6144
1071.5043,0,0.58183,8.4502e-08,4.0338,4.6156
1071.5142,0,0.58183,8.4538e-08,4.035,4.6168
1071.5241,0,0.58183,8.4573e-08,4.0362,4.618
1071.5340,0,0.58183,8.4609e-08,4.0374,4.6193
1071.5439,0,0.58183,8.4646e-08,4.0387,4.6205
1071.5538,0,0.58183,8.4682e-08,4.0399,4.6217
1071.5637,0,0.58183,8.4718e-08,4.0411,4.623
1071.5736,0,0.58183,8.4755e-08,4.0424,4.6242
1071.5835,0,0.58183,8.4791e-08,4.0436,4.6254
1071.5934,0,0.58183,8.4828e-08,4.0448,4.6266
1071.6033,0,0.58183,8.4865e-08,4.046,4.6279
1071.6132,0,0.58183,8.4901e-08,4.0473,4.6291
1071.6231,0,0.58183,8.4938e-08,4.0485,4.6303
1071.6330,0,0.58183,8.4975e-08,4.0497,4.6315
1071.6429,0,0.58183,8.5012e-08,4.0509,4.6328
1071.6528,0,0.58183,8.5049e-08,4.0522,4.634
1071.6627,0,0.58183,8.5086e-08,4.0534,4.6352
1071.6726,0,0.58183,8.5123e-08,4.0546,4.6365
1071.6825,0,0.58183,8.5161e-08,4.0558,4.6377
1071.6924,0,0.58183,8.5198e-08,4.0571,4.6389
1071.7023,0,0.58183,8.5235e-08,4.0583,4.6401
1071.7122,0,0.58183,8.5273e-08,4.0595,4.6414
1071.7221,0,0.58183,8.531e-08,4.0608,4.6426
1071.7320,0,0.58183,8.5348e-08,4.062,4.6438
1071.7419,0,0.58183,8.5386e-08,4.0632,4.645
1071.7518,0,0.58183,8.5423e-08,4.0644,4.6463
1071.7617,0,0.58183,8.5461e-08,4.0657,4.6475
1071.7716,0,0.58183,8.5499e-08,4.0669,4.6487
1071.7815,0,0.58183,8.5537e-08,4.0681,4.6499
1071.7914,0,0.58183,8.5575e-08,4.0693,4.6512
1071.8013,0,0.58183,8.5613e-08,4.0706,4.6524
1071.8112,0,0.58183,8.5651e-08,4.0718,4.6536
1071.8211,0,0.58183,8.5689e-08,4.073,4.6548
1071.8310,0,0.58183,8.5728e-08,4.0742,4.6561
1071.8409,0,0.58183,8.5766e-08,4.0755,4.6573
1071.8508,0,0.58183,8.5804e-08,4.0767,4.6585
1071.8607,0,0.58183,8.5843e-08,4.0779,4.6598
1071.8706,0,0.58183,8.5882e-08,4.0792,4.661
1071.8805,0,0.58183,8.592e-08,4.0804,4.6622
1071.8904,0,0.58183,8.5959e-08,4.0816,4.6634
1071.9003,0,0.58183,8.5998e-08,4.0828,4.6647
1071.9102,0,0.58183,8.6036e-08,4.0841,4.6659
1071.9201,0,0.58183,8.6075e-08,4.0853,4.6671
1071.9300,0,0.58183,8.6114e-08,4.0865,4.6683
1071.9399,0,0.58183,8.6153e-08,4.0877,4.6696
1071.9498,0,0.58183,8.6192e-08,4.089,4.6708
1071.9597,0,0.58183,8.6232e-08,4.0902,4.672
1071.9696,0,0.58183,8.6271e-08,4.0914,4.6732
1071.9795,0,0.58183,8.631e-08,4.0926,4.6745
1071.9894,0,0.58183,8.635e-08,4.0939,4.6757
1071.9993,0,0.58183,8.6389e-08,4.0951,4.677
1072.0092,0,0.58183,8.6429e-08,4.0966,4.6785
1072.0191,0,0.58183,8.6468e-08,4.0982,4.68
1072.0290,0,0.58183,8.6508e-08,4.0997,4.6816
1072.0389,0,0.58183,8.6548e-08,4.1013,4.6831
1072.0488,0,0.58183,8.6588e-08,4.1028,4.6847
1072.0587,0,0.58183,8.6627e-08,4.1044,4.6862
1072.0686,0,0.58183,8.6667e-08,4.1059,4.6878
1072.0785,0,0.58183,8.6707e-08,4.1075,4.6893
1072.0884,0,0.58183,8.6747e-08,4.109,4.6909
1072.0983,0,0.58183,8.6788e-08,4.1106,4.6924
1072.1082,0,0.58183,8.6828e-08,4.1121,4.694
1072.1181,0,0.58183,8.6868e-08,4.1137,4.6955
1072.1280,0,0.58183,8.6909e-08,4.1152,4.6971
1072.1379,0,0.58183,8.6949e-08,4.1168,4.6986
1072.1478,0,0.58183,8.699e-08,4.1183,4.7002
1072.1577,0,0.58183,8.703e-08,4.1199,4.7017
1072.1676,0,0.58183,8.7071e-08,4.1214,4.7033
1072.1775,0,0.58183,8.7111e-08,4.123,4.7048
1072.1874,0,0.58183,8.7152e-08,4.1245,4.7064
1072.1973,0,0.58183,8.7193e-08,4.1261,4.7079
1072.2072,0,0.58183,8.7234e-08,4.1276,4.7095
1072.2171,0,0.58183,8.7275e-08,4.1292,4.711
1072.2270,0,0.58183,8.7316e-08,4.1307,4.7126
1072.2369,0,0.58183,8.7357e-08,4.1323,4.7141
1072.2468,0,0.58183,8.7398e-08,4.1338,4.7157
1072.2567,0,0.58183,8.744e-08,4.1354,4.7172
1072.2666,0,0.58183,8.7481e-08,4.1369,4.7188
1072.2765,0,0.58183,8.7522e-08,4.1385,4.7203
1072.2864,0,0.58183,8.7564e-08,4.14,4.7219
1072.2963,0,0.58183,8.7605e-08,4.1416,4.7234
1072.3062,0,0.58183,8.7647e-08,4.1431,4.725
1072.3161,0,0.58183,8.7689e-08,4.1447,4.7265
1072.3260,0,0.58183,8.773e-08,4.1462,4.7281
1072.3359,0,0.58183,8.7772e-08,4.1478,4.7296
1072.3458,0,0.58183,8.7814e-08,4.1493,4.7312
1072.3557,0,0.58183,8.7856e-08,4.1509,4.7327
1072.3656,0,0.58183,8.7898e-08,4.1524,4.7343
1072.3755,0,0.58183,8.794e-08,4.154,4.7358
1072.3854,0,0.58183,8.7982e-08,4.1555,4.7374
1072.3953,0,0.58183,8.8025e-08,4.1571,4.7389
1072.4052,0,0.58183,8.8067e-08,4.1586,4.7405
1072.4151,0,0.58183,8.8109e-08,4.1602,4.742
1072.4250,0,0.58183,8.8152e-08,4.1617,4.7436
1072.4349,0,0.58183,8.8194e-08,4.1633,4.7451
1072.4448,0,0.58183,8.8237e-08,4.1648,4.7467
1072.4547,0,0.58183,8.828e-08,4.1664,4.7482
1072.4646,0,0.58183,8.8322e-08,4.1679,4.7498
1072.4745,0,0.58183,8.8365e-08,4.1695,4.7513
1072.4844,0,0.58183,8.8408e-08,4.171,4.7529
1072.4943,0,0.58183,8.8452e-08,4.1726,4.7544
1072.5042,0,0.58183,8.8495e-08,4.1741,4.756
1072.5141,0,0.58183,8.8539e-08,4.1757,4.7575
1072.5240,0,0.58183,8.8582e-08,4.1773,4.7591
1072.5339,0,0.58183,8.8626e-08,4.1788,4.7606
1072.5438,0,0.58183,8.867e-08,4.1804,4.7622
1072.5537,0,0.58183,8.8714e-08,4.1819,4.7638
1072.5636,0,0.58183,8.8758e-08,4.1835,4.7653
1072.5735,0,0.58183,8.8802e-08,4.1851,4.7669
1072.5834,0,0.58183,8.8847e-08,4.1866,4.7684
1072.5933,0,0.58183,8.8891e-08,4.1882,4.77
1072.6032,0,0.58183,8.8936e-08,4.1897,4.7716
1072.6131,0,0.58183,8.898e-08,4.1913,4.7731
1072.6230,0,0.58183,8.9025e-08,4.1929,4.7747
1072.6329,0,0.58183,8.907e-08,4.1944,4.7762
1072.6428,0,0.58183,8.9114e-08,4.196,4.7778
1072.6527,0,0.58183,8.9159e-08,4.1975,4.7794
1072.6626,0,0.58183,8.9204e-08,4.1991,4.7809
1072.6725,0,0.58183,8.9249e-08,4.2007,4.7825
1072.6824,0,0.58183,8.9294e-08,4.2022,4.784
1072.6923,0,0.58183,8.934e-08,4.2038,4.7856
1072.7022,0,0.58183,8.9385e-08,4.2053,4.7872
1072.7121,0,0.58183,8.943e-08,4.2069,4.7887
1072.7220,0,0.58183,8.9475e-08,4.2085,4.7903
1072.7319,0,0.58183,8.9521e-08,4.21,4.7918
1072.7418,0,0.58183,8.9566e-08,4.2116,4.7934
1072.7517,0,0.58183,8.9612e-08,4.2131,4.795
1072.7616,0,0.58183,8.9658e-08,4.2147,4.7965
1072.7715,0,0.58183,8.9704e-08,4.2163,4.7981
1072.7814,0,0.58183,8.9749e-08,4.2178,4.7996
1072.7913,0,0.58183,8.9795e-08,4.2194,4.8012
1072.8012,0,0.58183,8.9841e-08,4.2209,4.8028
1072.8111,0,0.58183,8.9887e-08,4.2225,4.8043
1072.8210,0,0.58183,8.9933e-08,4.2241,4.8059
1072.8309,0,0.58183,8.998e-08,4.2256,4.8074
1072.8408,0,0.58183,9.0026e-08,4.2272,4.809
1072.8507,0,0.58183,9.0072e-08,4.2287,4.8106
1072.8606,0,0.58183,9.0119e-08,4.2303,4.8121
1072.8705,0,0.58183,9.0165e-08,4.2319,4.8137
1072.8804,0,0.58183,9.0212e-08,4.2334,4.8152
1072.8903,0,0.58183,9.0258e-08,4.235,4.8168
1072.9002,0,0.58183,9.0305e-08,4.2365,4.8184
1072.9101,0,0.58183,9.0352e-08,4.2381,4.8199
1072.9200,0,0.58183,9.0399e-08,4.2397,4.8215
1072.9299,0,0.58183,9.0446e-08,4.2412,4.823
1072.9398,0,0.58183,9.0493e-08,4.2428,4.8246
1072.9497,0,0.58183,9.054e-08,4.2443,4.8262
1072.9596,0,0.58183,9.0587e-08,4.2459,4.8277
1072.9695,0,0.58183,9.0634e-08,4.2475,4.8293
1072.9794,0,0.58183,9.0681e-08,4.249,4.8308
1072.9893,0,0.58183,9.0729e-08,4.2506,4.8324
1072.9992,0,0.58183,9.0776e-08,4.2522,4.834
1073.0091,0,0.58183,9.0824e-08,4.254,4.8358
1073.0190,0,0.58183,9.0871e-08,4.2559,4.8377
1073.0289,0,0.58183,9.0919e-08,4.2578,4.8396
1073.0388,0,0.58183,9.0967e-08,4.2597,4.8415
1073.0487,0,0.58183,9.1014e-08,4.2616,4.8434
1073.0586,0,0.58183,9.1062e-08,4.2635,4.8453
1073.0685,0,0.58183,9.111e-08,4.2654,4.8472
1073.0784,0,0.58183,9.1158e-08,4.2673,4.8491
1073.0883,0,0.58183,9.1207e-08,4.2692,4.851
1073.0982,0,0.58183,9.1255e-08,4.2711,4.8529
1073.1081,0,0.58183,9.1303e-08,4.273,4.8548
1073.1180,0,0.58183,9.1351e-08,4.2749,4.8567
1073.1279,0,0.58183,9.14e-08,4.2768,4.8586
1073.1378,0,0.58183,9.1448e-08,4.2787,4.8605
1073.1477,0,0.58183,9.1497e-08,4.2806,4.8624
1073.1576,0,0.58183,9.1545e-08,4.2825,4.8643
1073.1675,0,0.58183,9.1594e-08,4.2844,4.8662
1073.1774,0,0.58183,9.1643e-08,4.2863,4.8681
1073.1873,0,0.58183,9.1692e-08,4.2882,4.87
1073.1972,0,0.58183,9.1741e-08,4.2901,4.8719
1073.2071,0,0.58183,9.179e-08,4.292,4.8738
1073.2170,0,0.58183,9.1839e-08,4.2939,4.8757
1073.2269,0,0.58183,9.1888e-08,4.2958,4.8776
1073.2368,0,0.58183,9.1937e-08,4.2976,4.8795
1073.2467,0,0.58183,9.1987e-08,4.2995,4.8814
1073.2566,0,0.58183,9.2036e-08,4.3014,4.8833
1073.2665,0,0.58183,9.2085e-08,4.3033,4.8852
1073.2764,0,0.58183,9.2135e-08,4.3052,4.8871
1073.2863,0,0.58183,9.2184e-08,4.3071,4.889
1073.2962,0,0.58183,9.2234e-08,4.309,4.8909
1073.3061,0,0.58183,9.2284e-08,4.3109,4.8928
1073.3160,0,0.58183,9.2334e-08,4.3128,4.8947
1073.3259,0,0.58183,9.2384e-08,4.3147,4.8966
1073.3358,0,0.58183,9.2434e-08,4.3166,4.8985
1073.3457,0,0.58183,9.2484e-08,4.3185,4.9003
1073.3556,0,0.58183,9.2534e-08,4.3204,4.9022
1073.3655,0,0.58183,9.2584e-08,4.3223,4.9041
1073.3754,0,0.58183,9.2634e-08,4.3242,4.906
1073.3853,0,0.58183,9.2685e-08,4.3261,4.9079
1073.3952,0,0.58183,9.2735e-08,4.328,4.9098
1073.4051,0,0.58183,9.2785e-08,4.3299,4.9117
1073.4150,0,0.58183,9.2836e-08,4.3318,4.9136
1073.4249,0,0.58183,9.2887e-08,4.3337,4.9155
1073.4348,0,0.58183,9.2937e-08,4.3356,4.9174
1073.4447,0,0.58183,9.2988e-08,4.3375,4.9193
1073.4546,0,0.58183,9.3039e-08,4.3394,4.9212
1073.4645,0,0.58183,9.309e-08,4.3413,4.9231
1073.4744,0,0.58183,9.3141e-08,4.3432,4.925
1073.4843,0,0.58183,9.3193e-08,4.3451,4.9269
1073.4942,0,0.58183,9.3244e-08,4.347,4.9288
1073.5041,0,0.58183,9.3296e-08,4.3489,4.9307
1073.5140,0,0.58183,9.3347e-08,4.3508,4.9326
1073.5239,0,0.58183,9.3399e-08,4.3527,4.9345
1073.5338,0,0.58183,9.3451e-08,4.3546,4.9364
1073.5437,0,0.58183,9.3503e-08,4.3565,4.9383
1073.5536,0,0.58183,9.3556e-08,4.3584,4.9402
1073.5635,0,0.58183,9.3608e-08,4.3603,4.9422
1073.5734,0,0.58183,9.3661e-08,4.3622,4.9441
1073.5833,0,0.58183,9.3713e-08,4.3641,4.946
1073.5932,0,0.58183,9.3766e-08,4.366,4.9479
1073.6031,0,0.58183,9.3819e-08,4.368,4.9498
1073.6130,0,0.58183,9.3871e-08,4.3699,4.9517
1073.6229,0,0.58183,9.3924e-08,4.3718,4.9536
1073.6328,0,0.58183,9.3977e-08,4.3737,4.9555
1073.6427,0,0.58183,9.403e-08,4.3756,4.9574
1073.6526,0,0.58183,9.4084e-08,4.3775,4.9593
1073.6625,0,0.58183,9.4137e-08,4.3794,4.9612
1073.6724,0,0.58183,9.419e-08,4.3813,4.9631
1073.6823,0,0.58183,9.4243e-08,4.3832,4.965
1073.6922,0,0.58183,9.4297e-08,4.3851,4.967
1073.7021,0,0.58183,9.435e-08,4.387,4.9689
1073.7120,0,0.58183,9.4404e-08,4.3889,4.9708
1073.7219,0,0.58183,9.4457e-08,4.3908,4.9727
1073.7318,0,0.58183,9.4511e-08,4.3928,4.9746
1073.7417,0,0.58183,9.4565e-08,4.3947,4.9765
1073.7516,0,0.58183,9.4619e-08,4.3966,4.9784
1073.7615,0,0.58183,9.4673e-08,4.3985,4.9803
1073.7714,0,0.58183,9.4727e-08,4.4004,4.9822
1073.7813,0,0.58183,9.4781e-08,4.4023,4.9841
1073.7912,0,0.58183,9.4835e-08,4.4042,4.986
1073.8011,0,0.58183,9.4889e-08,4.4061,4.9879
1073.8110,0,0.58183,9.4943e-08,4.408,4.9898
1073.8209,0,0.58183,9.4998e-08,4.4099,4.9918
1073.8308,0,0.58183,9.5052e-08,4.4118,4.9937
1073.8407,0,0.58183,9.5107e-08,4.4137,4.9956
1073.8506,0,0.58183,9.5161e-08,4.4156,4.9975
1073.8605,0,0.58183,9.5216e-08,4.4176,4.9994
1073.8704,0,0.58183,9.5271e-08,4.4195,5.0013
1073.8803,0,0.58183,9.5325e-08,4.4214,5.0032
1073.8902,0,0.58183,9.538e-08,4.4233,5.0051
1073.9001,0,0.58183,9.5435e-08,4.4252,5.007
1073.9100,0,0.58183,9.549e-08,4.4271,5.0089
1073.9199,0,0.58183,9.5545e-08,4.429,5.0108
1073.9298,0,0.58183,9.5601e-08,4.4309,5.0127
1073.9397,0,0.58183,9.5656e-08,4.4328,5.0146
1073.9496,0,0.58183,9.5711e-08,4.4347,5.0165
1073.9595,0,0.58183,9.5766e-08,4.4366,5.0185
1073.9694,0,0.58183,9.5822e-08,4.4385,5.0204
1073.9793,0,0.58183,9.5877e-08,4.4404,5.0223
1073.9892,0,0.58183,9.5933e-08,4.4423,5.0242
1073.9991,0,0.58183,9.5989e-08,4.4443,5.0261
1074.0090,0,0.58183,9.6044e-08,4.4465,5.0283
1074.0189,0,0.58183,9.61e-08,4.4487,5.0305
1074.0288,0,0.58183,9.6156e-08,4.4509,5.0327
1074.0387,0,0.58183,9.6212e-08,4.4531,5.035
1074.0486,0,0.58183,9.6268e-08,4.4554,5.0372
1074.0585,0,0.58183,9.6324e-08,4.4576,5.0394
1074.0684,0,0.58183,9.6381e-08,4.4598,5.0417
1074.0783,0,0.58183,9.6437e-08,4.4621,5.0439
1074.0882,0,0.58183,9.6493e-08,4.4643,5.0461
1074.0981,0,0.58183,9.655e-08,4.4665,5.0484
1074.1080,0,0.58183,9.6606e-08,4.4688,5.0506
1074.1179,0,0.58183,9.6663e-08,4.471,5.0528
1074.1278,0,0.58183,9.6719e-08,4.4732,5.055
1074.1377,0,0.58183,9.6776e-08,4.4754,5.0573
1074.1476,0,0.58183,9.6833e-08,4.4777,5.0595
1074.1575,0,0.58183,9.689e-08,4.4799,5.0617
1074.1674,0,0.58183,9.6947e-08,4.4821,5.064
1074.1773,0,0.58183,9.7004e-08,4.4844,5.0662
1074.1872,0,0.58183,9.7061e-08,4.4866,5.0684
1074.1971,0,0.58183,9.7118e-08,4.4888,5.0707
1074.2070,0,0.58183,9.7175e-08,4.4911,5.0729
1074.2169,0,0.58183,9.7233e-08,4.4933,5.0751
1074.2268,0,0.58183,9.729e-08,4.4955,5.0773
1074.2367,0,0.58183,9.7347e-08,4.4978,5.0796
1074.2466,0,0.58183,9.7405e-08,4.5,5.0818
1074.2565,0,0.58183,9.7463e-08,4.5022,5.084
1074.2664,0,0.58183,9.752e-08,4.5044,5.0863
1074.2763,0,0.58183,9.7578e-08,4.5067,5.0885
1074.2862,0,0.58183,9.7636e-08,4.5089,5.0907
1074.2961,0,0.58183,9.7694e-08,4.5111,5.093
1074.3060,0,0.58183,9.7752e-08,4.5134,5.0952
1074.3159,0,0.58183,9.781e-08,4.5156,5.0974
1074.3258,0,0.58183,9.7868e-08,4.5178,5.0996
1074.3357,0,0.58183,9.7926e-08,4.52,5.1019
1074.3456,0,0.58183,9.7984e-08,4.5223,5.1041
1074.3555,0,0.58183,9.8043e-08,4.5245,5.1063
1074.3654,0,0.58183,9.8101e-08,4.5267,5.1086
1074.3753,0,0.58183,9.816e-08,4.529,5.1108
1074.3852,0,0.58183,9.8218e-08,4.5312,5.113
1074.3951,0,0.58183,9.8277e-08,4.5334,5.1153
1074.4050,0,0.58183,9.8335e-08,4.5357,5.1175
1074.4149,0,0.58183,9.8394e-08,4.5379,5.1197
1074.4248,0,0.58183,9.8453e-08,4.5401,5.1219
1074.4347,0,0.58183,9.8512e-08,4.5423,5.1242
1074.4446,0,0.58183,9.8571e-08,4.5446,5.1264
1074.4545,0,0.58183,9.863e-08,4.5468,5.1286
1074.4644,0,0.58183,9.8689e-08,4.549,5.1309
1074.4743,0,0.58183,9.8749e-08,4.5513,5.1331
1074.4842,0,0.58183,9.8808e-08,4.5535,5.1353
1074.4941,0,0.58183,9.8868e-08,4.5557,5.1376
1074.5040,0,0.58183,9.8928e-08,4.558,5.1398
1074.5139,0,0.58183,9.8988e-08,4.5602,5.142
1074.5238,0,0.58183,9.9048e-08,4.5624,5.1443
1074.5337,0,0.58183,9.9108e-08,4.5647,5.1465
1074.5436,0,0.58183,9.9169e-08,4.5669,5.1488
1074.5535,0,0.58183,9.9229e-08,4.5692,5.151
1074.5634,0,0.58183,9.929e-08,4.5714,5.1532
1074.5733,0,0.58183,9.9351e-08,4.5736,5.1555
1074.5832,0,0.58183,9.9412e-08,4.5759,5.1577
1074.5931,0,0.58183,9.9472e-08,4.5781,5.16
1074.6030,0,0.58183,9.9534e-08,4.5804,5.1622
1074.6129,0,0.58183,9.9595e-08,4.5826,5.1644
1074.6228,0,0.58183,9.9656e-08,4.5849,5.1667
1074.6327,0,0.58183,9.9717e-08,4.5871,5.1689
1074.6426,0,0.58183,9.9778e-08,4.5893,5.1712
1074.6525,0,0.58183,9.984e-08,4.5916,5.1734
1074.6624,0,0.58183,9.9901e-08,4.5938,5.1756
1074.6723,0,0.58183,9.9963e-08,4.5961,5.1779
1074.6822,0,0.58183,1.0002e-07,4.5983,5.1801
1074.6921,0,0.58183,1.0009e-07,4.6005,5.1824
1074.7020,0,0.58183,1.0015e-07,4.6028,5.1846
1074.7119,0,0.58183,1.0021e-07,4.605,5.1869
1074.7218,0,0.58183,1.0027e-07,4.6073,5.1891
1074.7317,0,0.58183,1.0033e-07,4.6095,5.1913
1074.7416,0,0.58183,1.004e-07,4.6117,5.1936
1074.7515,0,0.58183,1.0046e-07,4.614,5.1958
1074.7614,0,0.58183,1.0052e-07,4.6162,5.1981
1074.7713,0,0.58183,1.0058e-07,4.6185,5.2003
1074.7812,0,0.58183,1.0065e-07,4.6207,5.2025
1074.7911,0,0.58183,1.0071e-07,4.623,5.2048
1074.8010,0,0.58183,1.0077e-07,4.6252,5.207
1074.8109,0,0.58183,1.0083e-07,4.6274,5.2093
1074.8208,0,0.58183,1.009e-07,4.6297,5.2115
1074.8307,0,0.58183,1.0096e-07,4.6319,5.2137
1074.8406,0,0.58183,1.0102e-07,4.6342,5.216
1074.8505,0,0.58183,1.0108e-07,4.6364,5.2182
1074.8604,0,0.58183,1.0115e-07,4.6386,5.2205
1074.8703,0,0.58183,1.0121e-07,4.6409,5.2227
1074.8802,0,0.58183,1.0127e-07,4.6431,5.2249
1074.8901,0,0.58183,1.0134e-07,4.6454,5.2272
1074.9000,0,0.58183,1.014e-07,4.6476,5.2294
1074.9099,0,0.58183,1.0146e-07,4.6498,5.2317
1074.9198,0,0.58183,1.0153e-07,4.6521,5.2339
